,주차장관리번호,주차장명,주차장구분,주차장유형,소재지지번주소,주차구획수,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,주차기본시간,주차기본요금,추가단위시간,추가단위요금,관리기관명,lat,lng
665,133-2-000015,봉래시장,공영,노외,부산광역시 영도구 봉래동3가 22-2,23,0:00,23:59,0:00,23:59,0:00,23:59,10,300,10.0,300.0,부산광역시 영도구청,35.0929449,129.0438378
666,133-2-000016,유정아파트,공영,노외,부산광역시 영도구 봉래동5가 122-37,20,0:00,23:59,0:00,23:59,0:00,23:59,10,100,10.0,100.0,부산광역시 영도구청,35.0927305,129.0552781
667,133-2-000017,청학시장,공영,노외,부산광역시 영도구 청학동 307-19,26,0:00,23:59,0:00,23:59,0:00,23:59,10,100,10.0,100.0,부산광역시 영도구청,35.0968076,129.0592976
668,133-2-000018,청학하나,공영,노외,부산광역시 영도구 청학동 391-98,57,0:00,23:59,0:00,23:59,0:00,23:59,10,300,10.0,300.0,부산광역시 영도구청,35.093919,129.0558495
669,133-2-000019,청학초등학교,공영,노외,부산광역시 영도구 청학동 412-3,105,0:00,23:59,0:00,23:59,0:00,23:59,10,100,10.0,100.0,부산광역시 영도구청,35.0930129,129.0590753
670,133-2-000020,청학1동,공영,노외,부산광역시 영도구 청학동 418-5,40,0:00,23:59,0:00,23:59,0:00,23:59,10,100,10.0,100.0,부산광역시 영도구청,35.0916518,129.0560692
671,133-2-000021,해돋이마을,공영,노외,부산광역시 영도구 청학동 468-57,22,0:00,23:59,0:00,23:59,0:00,23:59,10,100,10.0,100.0,부산광역시 영도구청,35.0904164,129.0568593
672,133-2-000022,청학2동,공영,노외,부산광역시 영도구 청학동 99-229,53,0:00,23:59,0:00,23:59,0:00,23:59,10,100,10.0,100.0,부산광역시 영도구청,35.089189,129.0623849
673,133-2-000023,청학동로,공영,노외,부산광역시 영도구 청학동 120-8,22,0:00,23:59,0:00,23:59,0:00,23:59,10,100,10.0,100.0,부산광역시 영도구청,35.0921684,129.0635893
674,133-2-000024,청학스카이웨이,공영,노외,부산광역시 영도구 동삼동 328-22,45,0:00,23:59,0:00,23:59,0:00,23:59,10,100,10.0,100.0,부산광역시 영도구청,35.0773732,129.0692953
675,133-2-000025,영도중학교옆,공영,노외,부산광역시 영도구 동삼동 328-22,20,0:00,23:59,0:00,23:59,0:00,23:59,10,100,10.0,100.0,부산광역시 영도구청,35.0773732,129.0692953
676,133-2-000026,영도해녀문화전시관,공영,노외,부산광역시 영도구 동삼동 639-7,28,0:00,23:59,0:00,23:59,0:00,23:59,10,100,10.0,100.0,부산광역시 영도구청,35.0683244,129.0654693
677,133-2-000027,신선스카이웨이,공영,노외,부산광역시 영도구 신선동2가 141-84,49,0:00,23:59,0:00,23:59,0:00,23:59,10,100,10.0,100.0,부산광역시 영도구청,35.0865517,129.0483841
678,306-2-000059,하가지구 리드빌딩,공영,노외,전라북도 전주시 덕진구 덕진동2가 694-1,23,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8411632,127.1111447
679,306-2-000067,하가지구 풍경안경원 옆,공영,노외,전라북도 전주시 덕진구 덕진동2가 677-6,30,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8421883,127.1105753
680,306-2-000060,하가지구 소소빌딩뒤,공영,노외,전라북도 전주시 덕진구 덕진동2가 654-8,26,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8471209,127.1095749
681,306-2-000066,하가지구 초담불고기 뒤,공영,노외,전라북도 전주시 덕진구 덕진동2가 663-1,29,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8448783,127.1099077
682,306-2-000065,하가지구 하가홈마트 뒤,공영,노외,전라북도 전주시 덕진구 덕진동2가 673-3,30,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8432807,127.1097307
683,306-3-000010,실내체육관,공영,부설,전라북도 전주시 덕진구 덕진동1가 664-14,158,0:00,0:00,0:00,0:00,0:00,0:00,30,500,15.0,250.0,전라북도 전주시 전주시설관리공단,35.844182,127.1292776
684,306-3-000076,덕진공원,공영,부설,전라북도 전주시 덕진구 덕진동1가 1316-2,70,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8480368,127.1222124
685,306-2-000026,무진장방면 만남의광장,공영,노외,전라북도 전주시 덕진구 산정동 325-9,69,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.84209,127.1759196
686,306-3-000073,월드컵경기장,공영,부설,전라북도 전주시 덕진구 반월동 763-1,4181,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8680573,127.0645192
687,306-3-000009,종합경기장,공영,부설,,638,7:00,23:00,0:00,0:00,0:00,0:00,30,500,15.0,250.0,전라북도 전주시 전주시설관리공단,36.12707109999999,-79.86071799999999
688,306-2-000015,가련산,공영,노외,전라북도 전주시 덕진구 덕진동2가 224-3,41,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8454756,127.1197931
689,306-2-000002,덕진광장,공영,노외,전라북도 전주시 덕진구 덕진동1가 1278-1,33,0:00,0:00,0:00,0:00,0:00,0:00,30,600,15.0,300.0,전라북도 전주시 전주시설관리공단,35.8443485,127.1245334
690,306-2-000062,송천2동 주민자치센터,공영,노외,전라북도 전주시 덕진구 송천동1가 830-1,17,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8648566,127.1150546
691,306-2-000064,송천2동공원,공영,노외,전라북도 전주시 덕진구 송천동1가 816-2,13,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8647526,127.1181959
692,306-2-000031,인후2동금평,공영,노외,전라북도 전주시 덕진구 인후동2가 1537-2,26,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8429806,127.1454811
693,306-2-000022,아중지구 아중도서관,공영,노외,전라북도 전주시 덕진구 인후동1가 907-2,62,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.82585340000001,127.1628145
694,306-2-000032,인후2동건지,공영,노외,전라북도 전주시 덕진구 인후동2가 1559-16,26,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8466298,127.1483766
695,306-2-000027,군산방면 만남의광장,공영,노외,전라북도 전주시 덕진구 용정동 50-1,52,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8750522,127.0566808
696,306-2-000053,우아2동 아중택지개발지구,공영,노외,전라북도 전주시 덕진구 산정동 862,69,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8378778,127.1684086
697,306-2-000011,동물원,공영,노외,전라북도 전주시 덕진구 덕진동1가 72,840,0:00,0:00,0:00,0:00,0:00,0:00,30,500,15.0,25.0,전라북도 전주시 전주시설관리공단,35.8544702,127.1429233
698,306-2-000061,송천1동 송천도서관,공영,노외,전라북도 전주시 덕진구 송천동2가 292,32,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8687504,127.1276424
699,306-2-000063,송천2동 용소초교,공영,노외,전라북도 전주시 덕진구 송천동1가 844-9,17,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8612353,127.1177665
700,306-2-000003,건산천1,공영,노외,전라북도 전주시 덕진구 진북동 434-34,77,0:00,0:00,0:00,0:00,0:00,0:00,30,500,15.0,250.0,전라북도 전주시 전주시설관리공단,35.8318605,127.1348123
701,306-2-000069,인후공원,공영,노외,전라북도 전주시 덕진구 우아동3가 산111-3,64,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8430448,127.1631852
702,306-2-000068,하가지구 나그네교회 앞,공영,노외,,29,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,36.12707109999999,-79.86071799999999
703,306-2-000072,송천2동 시영아파트 옆,공영,노외,전라북도 전주시 덕진구 송천동2가 1257,156,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8688281,127.1079047
704,306-2-000024,호성동 만남의광장,공영,노외,전라북도 전주시 덕진구 호성동2가 631-12,30,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8674296,127.1475595
705,306-2-000020,아중지구 부영APT옆,공영,노외,전라북도 전주시 덕진구 우아동1가 1098-9,88,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8258521,127.1718698
706,306-2-000019,아중지구 롯데APT옆,공영,노외,전라북도 전주시 덕진구 우아동2가 889,70,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8315595,127.1706162
707,306-2-000021,아중지구 밀레니엄 옆,공영,노외,전라북도 전주시 덕진구 우아동2가 920-1,73,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8312555,127.1725275
708,306-2-000028,인후3동 진버들,공영,노외,전라북도 전주시 덕진구 인후동1가 807-6,88,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8358031,127.1646603
709,306-2-000004,건산천2,공영,노외,전라북도 전주시 덕진구 금암동 456-12,68,0:00,0:00,0:00,0:00,0:00,0:00,30,500,15.0,250.0,전라북도 전주시 전주시설관리공단,35.8328661,127.1347648
710,306-2-000030,인후1동안골,공영,노외,전라북도 전주시 덕진구 인후동1가 781-7,32,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8356003,127.155626
711,305-2-000018,신일강변APT옆,공영,노외,전라북도 전주시 완산구 삼천동1가 723-4,46,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.7990597,127.1135843
712,305-2-000070,서신동 에덴교회,공영,노외,전라북도 전주시 완산구 서신동 944-2,29,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8359958,127.1090384
713,305-2-000033,남노송동 병무청,공영,노외,,20,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,36.12707109999999,-79.86071799999999
714,305-2-000012,한옥마을1,공영,노외,전라북도 전주시 완산구 남노송동 100-1,293,0:00,0:00,0:00,0:00,0:00,0:00,30,1000,15.0,500.0,전라북도 전주시 전주시설관리공단,35.8192494,127.1536612
715,305-1-000008,한옥마을노상,공영,노상,,131,0:00,0:00,0:00,0:00,0:00,0:00,30,1000,15.0,500.0,전라북도 전주시 전주시설관리공단,36.12707109999999,-79.86071799999999
716,305-2-000009,노송천,공영,노외,,70,0:00,0:00,0:00,0:00,0:00,0:00,30,600,15.0,300.0,전라북도 전주시 전주시설관리공단,36.12707109999999,-79.86071799999999
717,305-2-000049,서부신시가지 전주대신정문,공영,노외,전라북도 전주시 완산구 효자동3가 1712-10,32,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8175481,127.0968661
718,305-2-000007,서신동,공영,노외,전라북도 전주시 완산구 서신동 795,131,0:00,0:00,0:00,0:00,0:00,0:00,30,500,15.0,250.0,전라북도 전주시 전주시설관리공단,35.8316316,127.1150008
719,305-2-000038,서부신시가지 KT&G옆,공영,노외,전라북도 전주시 완산구 효자동3가 1647-10,20,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8215631,127.1028419
720,305-2-000051,서부신시가지 전북경찰청옆,공영,노외,전라북도 전주시 완산구 효자동3가 1632-1,33,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8244897,127.1028455
721,305-2-000035,서부신시가지 마전,공영,노외,전라북도 전주시 완산구 효자동3가 1610-8,42,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8273533,127.1051684
722,305-2-000039,서부신시가지 보훈청,공영,노외,전라북도 전주시 완산구 효자동2가 1243-1,42,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8151419,127.1034066
723,305-2-000040,서부신시가지 신한은행,공영,노외,전라북도 전주시 완산구 효자동2가 1229-2,32,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.818205,127.1035924
724,305-2-000048,서부신시가지 예다움원룸,공영,노외,전라북도 전주시 완산구 효자동3가 1666-6,29,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8214503,127.1012507
725,305-2-000016,근영여고 앞,공영,노외,전라북도 전주시 완산구 중화산동2가 651-6,45,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8167412,127.1237455
726,305-3-000074,화산체육관,공영,부설,,343,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,36.12707109999999,-79.86071799999999
727,305-2-000044,서부신시가지 엘드@,공영,노외,전라북도 전주시 완산구 효자동2가 1165-3,24,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8131047,127.1102845
728,305-2-000045,서부신시가지 전주대원룸옆,공영,노외,전라북도 전주시 완산구 효자동3가 1725-1,17,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.813102,127.0949545
729,305-2-000023,색장동 만남의광장,공영,노외,전라북도 전주시 완산구 색장동 583-14,62,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.7882897,127.1935773
730,305-2-000017,이중본 뒤,공영,노외,전라북도 전주시 완산구 중화산동2가 644-3,33,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.813118,127.1211573
731,305-2-000005,삼천2동,공영,노외,전라북도 전주시 완산구 삼천동1가 632-5,194,0:00,0:00,0:00,0:00,0:00,0:00,30,500,15.0,250.0,전라북도 전주시 전주시설관리공단,35.7966589,127.1217302
732,305-2-000056,서신동 서신지구대,공영,노외,전라북도 전주시 완산구 서신동 940-2,28,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8353356,127.1116546
733,305-2-000050,서부신시가지 KBS옆,공영,노외,전라북도 전주시 완산구 효자동3가 1698-2,33,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8204223,127.1035962
734,305-2-000006,중화산2동,공영,노외,전라북도 전주시 완산구 중화산동2가 486-2,75,0:00,0:00,0:00,0:00,0:00,0:00,30,500,15.0,250.0,전라북도 전주시 전주시설관리공단,35.81731800000001,127.1152471
735,305-3-000075,완산수영장,공영,부설,전라북도 전주시 완산구 효자동2가 235-1,210,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.80262,127.1060566
736,305-3-000013,한옥마을2,공영,부설,전라북도 전주시 완산구 풍남동2가 44-1,173,0:00,0:00,0:00,0:00,0:00,0:00,30,1000,15.0,500.0,전라북도 전주시 전주시설관리공단,35.8183037,127.1528689
737,305-2-000057,고사동 전주영화제작소,공영,노외,전라북도 전주시 완산구 고사동 435-2,14,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8179716,127.1428908
738,305-2-000014,모악산,공영,노외,전라북도 전주시 완산구 중인동 1318-3,56,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.7578572,127.0867299
739,305-2-000052,서부신시가지 여명교회뒤,공영,노외,전라북도 전주시 완산구 효자동3가 1675-2,30,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8205794,127.0961777
740,305-2-000029,태평동,공영,노외,전라북도 전주시 완산구 태평동 209-1,24,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8225845,127.1372204
741,305-2-000001,오거리,공영,노외,전라북도 전주시 완산구 고사동 11-8,183,0:00,0:00,0:00,0:00,0:00,0:00,30,600,15.0,300.0,전라북도 전주시 전주시설관리공단,35.8212653,127.1452081
742,305-2-000058,서서학동 주민자치센터,공영,노외,전라북도 전주시 완산구 서서학동 121-1,16,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8055447,127.1490223
743,305-2-000006,서부신시가지 KB은행,공영,노외,전라북도 전주시 완산구 효자동2가 1156-1,60,0:00,0:00,0:00,0:00,0:00,0:00,30,600,15.0,300.0,전라북도 전주시 전주시설관리공단,35.8151391,127.1072652
744,305-2-000005,서부신시가지 시티병원,공영,노외,전라북도 전주시 완산구 효자동3가 1543-4,50,0:00,0:00,0:00,0:00,0:00,0:00,30,600,15.0,300.0,전라북도 전주시 전주시설관리공단,35.8151348,127.1107034
745,305-2-000040,홍산라이브광장,공영,노외,전라북도 전주시 완산구 효자동3가 1533-13,120,0:00,0:00,0:00,0:00,0:00,0:00,30,600,15.0,300.0,전라북도 전주시 전주시설관리공단,35.8165527,127.107681
746,305-2-000041,전주비보이광장,공영,노외,전라북도 전주시 완산구 효자동3가 1538-9,124,0:00,0:00,0:00,0:00,0:00,0:00,30,600,15.0,300.0,전라북도 전주시 전주시설관리공단,35.81654899999999,127.1103468
747,305-2-000042,서부신시가지 롯데마트뒤,공영,노외,전라북도 전주시 완산구 효자동2가 1237-4,42,0:00,0:00,0:00,0:00,0:00,0:00,0,0,,,전라북도 전주시 전주시설관리공단,35.8169644,127.1049851
748,305-2-000007,서부신시가지농협중앙회,공영,노외,전라북도 전주시 완산구 효자동3가 1529-13,52,0:00,0:00,0:00,0:00,0:00,0:00,30,600,15.0,300.0,전라북도 전주시 전주시설관리공단,35.8175961,127.1072698
749,305-2-000008,서부신시가지 도청옆,공영,노외,전라북도 전주시 완산구 효자동3가 1530-7,46,0:00,0:00,0:00,0:00,0:00,0:00,30,600,15.0,300.0,전라북도 전주시 전주시설관리공단,35.8175927,127.1107081
